source,time,person,location,organization,miscellaneous
factcheck,2013-11-20T00:00:00,eugene kiely|henry chao|chao|chuck todd|nancy metcalf|consumer reports|maggie bauer|robert farley|bauer|david amsler|jason providakes|amsler|mccarthy|deann friedholm|darrell issa|providakes|kevin mccarthy,california,house republican|mitre senior vice|sept.|consumer union|centers for medicare & medicaid services|msnbc â€™s|house energy and commerce subcommittee|house committee|oversight & government reform|foreground security inc.|consumers union|health insurance marketplaces|health insurance marketplace|nov.|federal facilitated marketplaces|creative computing solutions inc.|daily rundown|foreground security|affordable care act|security control assessment,obamacare|marketplace
factcheck,2013-11-19T00:00:00,monthly schedules|estimated ownership,brazil|japan|cayman islands|caribbean|saudi arabia|china,federal securities|u.s. treasury securities|federal reserve|who holds|u.s. treasury|table|u.s. treasury bulletin|intragovernmental debt holdings|social security|brooks jackson sources|treasury securities|federal reserve banks combined quarterly financial report|public debt|treasury bulletin|penny|treasury|bureau|federal debt|federal reserve system,bulletin|medicare
factcheck,2013-11-14T00:00:00,gardner|fox|ashley wheeland|sharon oâ€™hara|alex siciliano|hey girl|robert farley|siciliano|ryan gosling|sebelius|steve stockman|myung oak kim|colorado-wyoming chapter|kathleen sebelius|wheeland|amy runyon-harms|cory gardner|adam fox|oâ€™hara,one colorado|texas|colorado|web,progressnow colorado education|denver post|connect for health colorado|individual experience advisory group|progressnow|health colorado|house energy and commerce committee|connect for health colorado â€”|colorado consumer health initiative|health and human services|health policy attorney|national multiple sclerosis society|connect for health colorado â€™s|colorado consumer health initiative and progressnow colorado education|cchi|affordable care act|â€œ brosurance â€ù|department of health and human services and connect for health colorado,web-based
factcheck,2013-11-11T00:00:00,harry reid|chuck todd|carney|mark begich|carl levin|dick durbin|kay hagan|patty murray|gore here|sebelius|jeff merkley|max baucus|jay carney|kathleen sebelius,oregon|michigan|iowa|illinois|montana|nevada|alaska|web|iowa city|north carolina,senate budget committee|press|nov.|nbc news|human services|remarks|congressional budget office|affordable care act|health|democratic for|supreme court,medicare
factcheck,2013-11-07T00:00:00,eugene kiely|zepeda|edelen|steve beshear|susan zepeda|george stephanopoulos|stephanopoulos|paul|michael rust|hoelscher|adam edelen|stephenie hoelscher|rust|rand paul,medicaid|kentucky,blue cross & blue shield|commonwealth|kentucky hospital association|affordable care act â€™s medicaid|urban institute|anthem inc.|ky â€™s|business first|robert wood johnson foundation|affordable care act|u.s. supreme court|aca|â€™ medicaid|primary care|disproportionate share hospital|health professional shortage areas|supreme court|dsh|hrsa|medicaid managed care|kentucky cabinet for health and family services|health resources and services administration|medicaid disproportionate share hospital|healthy kentucky,affordable care|foundation|kentuckians
factcheck,2013-12-23T00:00:00,eugene kiely,ohio|connecticut|florida|pennsylvania|web|syria,irs|new year|players guide|annenberg public policy center|our funding|university of pennsylvania,affordable care act
factcheck,2013-12-23T00:00:00,chris muir|leah|eastern district|dan vornberg|finley|joe ii|lead|sierra,wolverton|peru|boss|herculaneum|missouri|mo.|australia|u.n.|china,federal premium faq|epa closure|second amendment|epa â€ù|epa|nra-ila|jim|u.s. environmental protection agency|terresa monroe-hamilton cross-posted|department of homeland security|right wing news there|lead air quality standards|national rifle|first draft staff paper|u.s. ammunition industry|terresa monroe-hamilton|faq|how will|survive closure of lead smelter|st. louis post-dispatch|eugene kiely sources press|doe run|herculaneum smelter update|environment|clean air act|environment v.|federal premium ammunition â€™s faq|federal premium ammunition|doe run company|dhs|atk sporting group|right wing news|press|missouri coalition|homeland security â€™s|environmental protection agency|sierra responds|impact ammunition production|u.s. district court|last u.s. lead smelter|associated press|government accountability office|legislative action|institute for legislative action â€”|last lead smelting plant|lead smelting plant affect sierra bullets|doe run company reaches landmark environmental agreement|youth army|back door gun control moves forward|conspiracy theories|ammunition manufacturers respond one|national rifle association-institute|national rifle association|did â€œ obama,marxists|international gun ban treaty|new american
factcheck,2013-12-19T00:00:00,john boehner|chris stevens|boehner|janet napolitano|false promise|part ii|judicial juggling|rangel|michele bachmann|george w. bush|obama â€™s|lois lerner|misled congress|vitter|mike huckabee|kathleen sebelius|jay carney|â€™ well|rand paul|robert pittenger|carney|biden|castro|joe biden|lindsey graham|charlie rangel|medicaid|joaquin castro|ted cruz|louie gohmert|chuck grassley|bachmann|graham|david vitter|productivity piffle|susan rice|jeff sessions|wrong|lori robertson|confronts obama|huckabee|lerner|facts obama|premiums,ireland|illinois|texas|legislation|norway|north carolina|benghazi attack|kentucky|libya|benghazi|minnesota|newtown|conn.|public|arkansas,sept.|jan.|then homeland security|no â€˜ special subsidy|health care hooey|ohio department of insurance|you like your plan|new york democratic|human services|congressional budget office|bureau of labor statistics|affordable care act|united nations|weekly standard|student visa|control|congress not â€˜ exempt|u.s. ambassador|senate judiciary committee|aug.|cia|nbc news|spinning premium rates|trader joe â€™s|slanted price tag|ansar al-sharia|health care hyperbole|trillion price tag|obama overpromises|irs|heritage foundation|centers for disease control and prevention â€™s national center for injury prevention|student visas only|state department|and both sides spin insurance premiums the affordable care act|immigration bill|ig|killer health care claims|abc news|assault weapons whopper|both sides spin gun|gang of eight|cbo|office of personnel management|guns acquired without background checks|gang|national rifle association|benghazi blunder white house,qaeda-linked|obamacare
factcheck,2013-12-18T00:00:00,mark warner|david finger|lou barletta|mark mazur|heather schafer|david|mark|robert farley|heather|schafer|mazur,england|virginia|pennsylvania,employers regarding health coverage|employer shared responsibility provisions|patient protection|u.s. department of treasury|irs|volunteer|internal revenue service|treasury ensures fair treatment|protecting volunteer firefighters|close|ppaca|employer shared responsibility provision|department of treasury|purposes of shared responsibility for employers regarding health coverage|affordable care act|national volunteer fire council|volunteer fire service fact sheet|daily mail|firefighters|volunteer firefighters|treasury department|nation|emergency responders act|emergency responders under|volunteer fire departments|shared responsibility|treasury|fox news insider|treasury notes,aca
factcheck,2013-12-13T00:00:00,fitzpatrick|patrick murphy|mike fitzpatrick|lori robertson,pennsylvania,dccc|health insurance portability and accountability act|children|house republicans|repeal would take health care away|department of health and human services|democratic congressional campaign committee|congressional budget office|national journal|children â€™s health insurance program|affordable care act|hipaa|aca|pennsylvania republican,twitter|medicaid
factcheck,2013-12-11T00:00:00,harry reid|marco rubio|jim risch|pat roberts|stockman|demint|cornyn|ted cruz|james inhofe|jim demint|steve stockman|cruz|brooks jackson|john cornyn|david vitter|mike lee|mike enzi|jeff sessions|mitch mcconnell|rand paul,idaho|oklahoma|utah|florida|wyoming|louisiana|texas|alabama|kansas|kentucky,heritage foundation|gop senate|heritage|freedomworks|tea party|dec.|journal â€™s â€œ|affordable care act|dear patriot|american conservative union|south carolina republican|gop-controlled house|club for growth|sunshine foundation|national right|life committee|washington post|club|gop|national journal|acu|growth|heritage action,republic|senate republicans|obamacare|u.s. congress votes database|house-passed
factcheck,2013-12-11T00:00:00,eugene kiely|bill clinton|wallace|ronald reagan|george|paul|kenneth couch|couch|george w. bush|fairlie|reagan|chris wallace|robert fairlie|rand paul,kentucky,fox news|population association of america journal demography|bureau of labor statistics|pew research center,african-americans
factcheck,2013-12-10T00:00:00,toni townes-whitley|michelle robinson|linda|vivek kundra|center|julie bataille|george schindler|sebelius|linda odorisio|michelle obama|townes-whitley|richard|kathleen sebelius|miller|campbell|patrick|jonathan mcbride|schindler|mitt romney|kathleen|gore sources howley|john whitley|danny werfel|cheryl|odorisio|sally|cheryl campbell,budget|healthcare.gov|princeton|factcheck.org|indefinite quantity|commerce,accessed|bloomberg politics|cgi federal|cms|princeton university|house committee|obamacare expedited bidding limited who could build site|examiner|house energy and commerce committee|enterprise systems development|boston globe|responsive politics â€™|princeton connection|qssi|daily caller|cgi technologies & solutions|computer science corporation|association of black princeton alumni|cgi|centers for medicare and medicaid services center|oct.|cgi technologies and solutions inc.|pac|consumer information and insurance oversight|centers for medicare and medicaid services|ibm|third world center|organization of black unity|esd|[ federal facilitated marketplace|health and human services|washington examiner|civilian agency programs business unit|cms ffm|woodrow wilson school of public and international affairs|p & l|csc|office of management|quality software services inc.|responsive politics,ffm|obamacare
